Date,Product,Region,Price,Promo,Inventory,Sales
2024-08-04,P009,East,60.55,0,653,47
2024-08-04,P010,North,57.04,0,284,40
2024-08-05,P001,North,51.73,0,856,44
2024-08-05,P002,North,51.49,0,551,40
2024-08-05,P003,East,51.33,0,538,50
2024-08-05,P004,East,51.82,0,948,58
2024-08-05,P005,South,54.86,0,184,51
2024-08-05,P006,East,57.57,0,155,46
2024-08-05,P007,Central,56.12,0,262,47
2024-08-05,P008,Central,55.3,0,229,47
2024-08-05,P009,North,58.92,0,467,57
2024-08-05,P010,Central,62.48,0,534,54
2024-08-06,P001,Central,48.52,0,573,38
2024-08-06,P002,North,51.55,0,757,49
2024-08-06,P003,West,50.73,0,396,48
2024-08-06,P004,North,54.2,0,227,45
2024-08-06,P005,Central,53.59,0,674,45
2024-08-06,P006,Central,56.75,0,278,45
2024-08-06,P007,North,59.24,0,861,57
2024-08-06,P008,Central,57.57,0,406,63
2024-08-06,P009,South,57.5,0,842,47
2024-08-06,P010,South,62.8,0,228,61
2024-08-07,P001,North,51.67,0,883,45
2024-08-07,P002,North,53.56,0,738,49
2024-08-07,P003,South,50.63,0,761,43
2024-08-07,P004,North,52.81,0,553,58
2024-08-07,P005,North,53.77,0,129,59
2024-08-07,P006,North,55.65,0,958,45
2024-08-07,P007,South,51.62,1,825,73
2024-08-07,P008,East,57.01,0,240,59
2024-08-07,P009,South,59.26,0,619,54
2024-08-07,P010,South,57.78,0,512,59
2024-08-08,P001,East,48.58,0,475,51
2024-08-08,P002,West,53.07,0,467,46
2024-08-08,P003,Central,53.44,0,486,43
2024-08-08,P004,North,54.51,0,307,55
2024-08-08,P005,South,54.53,0,775,50
2024-08-08,P006,West,53.68,0,931,57
2024-08-08,P007,Central,55.41,0,543,40
2024-08-08,P008,Central,55.9,0,674,56
2024-08-08,P009,West,59.03,0,473,73
2024-08-08,P010,Central,58.15,0,348,64
2024-08-09,P001,West,51.33,0,220,45
2024-08-09,P002,East,45.07,1,323,77
2024-08-09,P003,West,46.99,1,917,55
2024-08-09,P004,South,53.89,0,579,51
2024-08-09,P005,South,56.59,0,651,31
2024-08-09,P006,East,57.25,0,289,41
2024-08-09,P007,East,55.34,0,215,47
2024-08-09,P008,Central,59.31,0,81,48
2024-08-09,P009,West,57.56,0,690,54
2024-08-09,P010,Central,60.08,0,434,58
2024-08-10,P001,West,49.06,0,586,30
2024-08-10,P002,Central,51.81,0,53,47
2024-08-10,P003,East,54.31,0,261,38
2024-08-10,P004,North,54.66,0,83,39
2024-08-10,P005,South,56.62,0,652,41
2024-08-10,P006,North,58.47,0,432,50
2024-08-10,P007,East,55.97,0,358,40
2024-08-10,P008,South,60.74,0,751,44
2024-08-10,P009,East,60.5,0,853,45
2024-08-10,P010,West,59.87,0,585,49
2024-08-11,P001,West,51.37,0,56,42
2024-08-11,P002,East,51.52,0,873,31
2024-08-11,P003,North,51.38,0,131,36
2024-08-11,P004,South,55.05,0,435,45
2024-08-11,P005,Central,55.49,0,572,47
2024-08-11,P006,East,58.66,0,386,47
2024-08-11,P007,East,58.66,0,319,44
2024-08-11,P008,Central,59.59,0,234,47
2024-08-11,P009,East,51.48,1,941,64
2024-08-11,P010,West,60.53,0,495,47
2024-08-12,P001,Central,52.15,0,609,40
2024-08-12,P002,North,53.34,0,579,32
2024-08-12,P003,Central,45.83,1,704,79
2024-08-12,P004,South,54.14,0,316,47
2024-08-12,P005,West,56.66,0,449,54
2024-08-12,P006,South,56.63,0,936,54
2024-08-12,P007,South,58.38,0,671,49
2024-08-12,P008,West,60.57,0,121,51
2024-08-12,P009,South,57.21,0,920,49
2024-08-12,P010,East,60.58,0,991,45
2024-08-13,P001,North,50.2,0,446,50
2024-08-13,P002,Central,54.28,0,108,34
2024-08-13,P003,East,55.34,0,406,40
2024-08-13,P004,South,51.7,0,747,53
2024-08-13,P005,West,56.58,0,341,57
2024-08-13,P006,East,55.33,0,548,56
2024-08-13,P007,Central,57.46,0,759,44
2024-08-13,P008,South,58.59,0,540,43
2024-08-13,P009,South,59.53,0,532,49
2024-08-13,P010,Central,61.85,0,80,69
2024-08-14,P001,Central,49.8,0,74,56
2024-08-14,P002,Central,50.84,0,355,44
2024-08-14,P003,South,54.25,0,191,42
2024-08-14,P004,East,56.46,0,291,58
2024-08-14,P005,East,53.73,0,609,37
2024-08-14,P006,Central,55.39,0,942,50
2024-08-14,P007,North,56.88,0,484,55
2024-08-14,P008,West,59.12,0,381,72
2024-08-14,P009,Central,54.29,1,688,82
2024-08-14,P010,West,58.56,0,335,59
2024-08-15,P001,South,50.76,0,420,43
2024-08-15,P002,South,51.54,0,112,52
2024-08-15,P003,Central,52.79,0,714,51
2024-08-15,P004,North,56.59,0,943,55
2024-08-15,P005,Central,52.93,0,308,48
2024-08-15,P006,East,58.7,0,953,50
2024-08-15,P007,North,56.51,0,662,48
2024-08-15,P008,North,58.85,0,597,49
2024-08-15,P009,East,56.05,0,786,50
2024-08-15,P010,South,61.03,0,270,54
2024-08-16,P001,Central,53.47,0,453,48
2024-08-16,P002,Central,54.6,0,539,41
2024-08-16,P003,West,54.64,0,884,43
2024-08-16,P004,East,51.66,0,462,55
2024-08-16,P005,South,56.27,0,802,45
2024-08-16,P006,North,54.5,0,281,37
2024-08-16,P007,Central,58.66,0,172,47
2024-08-16,P008,South,57.48,0,360,64
2024-08-16,P009,Central,57.84,0,674,48
2024-08-16,P010,West,59.72,0,846,56
2024-08-17,P001,West,49.96,0,872,39
2024-08-17,P002,Central,50.89,0,185,44
2024-08-17,P003,North,52.37,0,99,48
2024-08-17,P004,North,55.97,0,680,36
2024-08-17,P005,South,57.3,0,217,28
2024-08-17,P006,Central,53.31,0,302,40
2024-08-17,P007,East,55.8,0,413,38
2024-08-17,P008,East,55.32,0,131,48
2024-08-17,P009,Central,57.34,0,141,46
2024-08-17,P010,West,52.77,1,175,60
2024-08-18,P001,West,50.12,0,756,38
2024-08-18,P002,East,51.57,0,915,51
2024-08-18,P003,North,51.28,0,509,45
2024-08-18,P004,Central,52.37,0,297,32
2024-08-18,P005,South,54.06,0,911,32
2024-08-18,P006,North,54.7,0,865,34
2024-08-18,P007,West,59.64,0,135,33
2024-08-18,P008,South,59.98,0,985,52
2024-08-18,P009,West,58.5,0,116,49
2024-08-18,P010,West,60.9,0,949,47
2024-08-19,P001,East,51.86,0,703,33
2024-08-19,P002,South,54.6,0,428,50
2024-08-19,P003,West,54.31,0,180,50
2024-08-19,P004,South,54.22,0,805,34
2024-08-19,P005,East,53.2,0,316,45
2024-08-19,P006,Central,57.42,0,682,49
2024-08-19,P007,South,57.06,0,666,53
2024-08-19,P008,South,60.8,0,397,53
2024-08-19,P009,West,58.07,0,782,57
2024-08-19,P010,Central,59.54,0,815,49
2024-08-20,P001,North,53.5,0,136,49
2024-08-20,P002,Central,53.1,0,864,42
2024-08-20,P003,West,51.65,0,833,48
2024-08-20,P004,West,54.02,0,802,51
2024-08-20,P005,West,50.48,1,598,79
2024-08-20,P006,West,55.14,0,372,48
2024-08-20,P007,West,56.15,0,184,62
2024-08-20,P008,East,58.72,0,851,56
2024-08-20,P009,West,58.73,0,704,47
2024-08-20,P010,North,58.89,0,329,57
2024-08-21,P001,East,53.38,0,660,48
2024-08-21,P002,South,52.98,0,310,42
2024-08-21,P003,North,55.6,0,848,59
2024-08-21,P004,North,56.34,0,98,43
2024-08-21,P005,East,53.59,0,951,57
2024-08-21,P006,Central,48.07,1,827,63
2024-08-21,P007,West,58.5,0,264,65
2024-08-21,P008,South,55.92,0,965,49
2024-08-21,P009,West,60.59,0,426,49
2024-08-21,P010,East,62.33,0,358,36
2024-08-22,P001,Central,50.41,0,403,44
2024-08-22,P002,South,53.61,0,658,38
2024-08-22,P003,South,54.45,0,262,54
2024-08-22,P004,West,54.21,0,570,51
2024-08-22,P005,West,55.26,0,593,59
2024-08-22,P006,Central,53.28,0,916,43
2024-08-22,P007,Central,55.18,0,939,52
2024-08-22,P008,East,55.17,0,924,46
2024-08-22,P009,North,59.37,0,883,44
2024-08-22,P010,Central,61.54,0,700,61
2024-08-23,P001,North,52.29,0,399,43
2024-08-23,P002,West,51.36,0,528,39
2024-08-23,P003,North,55.18,0,508,49
2024-08-23,P004,Central,54.11,0,892,48
2024-08-23,P005,West,55.44,0,941,47
2024-08-23,P006,East,58.7,0,978,45
2024-08-23,P007,South,50.79,1,965,66
2024-08-23,P008,East,56.31,0,71,45
2024-08-23,P009,East,61.48,0,307,39
2024-08-23,P010,Central,57.89,0,694,49
2024-08-24,P001,West,52.42,0,63,36
2024-08-24,P002,North,49.82,0,604,35
2024-08-24,P003,Central,50.35,0,119,44
2024-08-24,P004,East,52.27,0,747,50
2024-08-24,P005,North,55.65,0,695,41
2024-08-24,P006,East,56.78,0,451,45
2024-08-24,P007,East,55.72,0,117,50
2024-08-24,P008,Central,56.16,0,399,43
2024-08-24,P009,East,61.88,0,774,49
2024-08-24,P010,South,51.33,1,804,69
2024-08-25,P001,East,52.87,0,276,41
2024-08-25,P002,Central,49.71,0,554,44
2024-08-25,P003,West,54.26,0,947,34
2024-08-25,P004,South,54.27,0,74,48
2024-08-25,P005,West,56.97,0,290,48
2024-08-25,P006,South,58.75,0,441,47
2024-08-25,P007,West,56.85,0,89,35
2024-08-25,P008,North,60.66,0,292,52
2024-08-25,P009,East,59.17,0,956,43
2024-08-25,P010,North,57.24,0,520,44
2024-08-26,P001,South,48.58,0,726,42
2024-08-26,P002,Central,53.18,0,721,52
2024-08-26,P003,North,54.24,0,835,38
2024-08-26,P004,East,54.21,0,429,49
2024-08-26,P005,East,54.72,0,71,55
2024-08-26,P006,South,55.78,0,795,38
2024-08-26,P007,West,58.43,0,993,46
2024-08-26,P008,Central,59.93,0,71,56
2024-08-26,P009,Central,60.28,0,647,51
2024-08-26,P010,East,60.24,0,923,45
2024-08-27,P001,East,49.56,0,94,40
2024-08-27,P002,South,53.96,0,75,45
2024-08-27,P003,West,53.24,0,76,50
2024-08-27,P004,North,48.08,1,837,52
2024-08-27,P005,East,53.69,0,405,52
2024-08-27,P006,Central,54.83,0,778,61
2024-08-27,P007,North,55.35,0,192,49
2024-08-27,P008,South,58.78,0,103,55
2024-08-27,P009,South,58.11,0,217,65
2024-08-27,P010,South,62.74,0,751,61
2024-08-28,P001,South,51.22,0,978,62
2024-08-28,P002,West,54.46,0,883,53
2024-08-28,P003,North,54.01,0,780,38
2024-08-28,P004,North,53.28,0,71,54
2024-08-28,P005,West,57.09,0,111,44
2024-08-28,P006,East,53.91,0,152,55
2024-08-28,P007,South,58.15,0,578,59
2024-08-28,P008,North,60.04,0,943,59
2024-08-28,P009,East,61.36,0,288,57
2024-08-28,P010,West,59.51,0,256,52
2024-08-29,P001,East,48.51,0,833,50
2024-08-29,P002,East,51.65,0,479,45
2024-08-29,P003,West,52.86,0,290,40
2024-08-29,P004,West,54.37,0,246,54
2024-08-29,P005,East,53.27,0,226,44
2024-08-29,P006,East,57.87,0,705,55
2024-08-29,P007,East,58.77,0,276,45
2024-08-29,P008,North,60.32,0,84,41
2024-08-29,P009,South,61.8,0,716,51
2024-08-29,P010,North,61.06,0,67,60
2024-08-30,P001,Central,51.75,0,113,35
2024-08-30,P002,North,54.58,0,149,31
2024-08-30,P003,Central,52.36,0,733,38
2024-08-30,P004,South,52.96,0,982,39
2024-08-30,P005,East,56.2,0,478,46
2024-08-30,P006,Central,55.13,0,751,45
2024-08-30,P007,South,58.58,0,842,43
2024-08-30,P008,Central,60.37,0,842,52
2024-08-30,P009,North,59.28,0,832,40
2024-08-30,P010,East,60.97,0,860,47
2024-08-31,P001,South,47.87,1,597,76
2024-08-31,P002,Central,54.24,0,330,43
2024-08-31,P003,Central,51.67,0,495,30
2024-08-31,P004,Central,54.62,0,991,38
2024-08-31,P005,South,53.05,0,973,40
2024-08-31,P006,East,54.01,0,869,39
2024-08-31,P007,Central,55.8,0,71,38
2024-08-31,P008,West,58.81,0,193,39
2024-08-31,P009,East,60.35,0,585,35
2024-08-31,P010,South,59.01,0,480,45
2024-09-01,P001,South,51.46,0,619,37
2024-09-01,P002,South,51.68,0,977,43
2024-09-01,P003,South,54.92,0,241,38
2024-09-01,P004,Central,53.42,0,462,43
2024-09-01,P005,South,53.66,0,156,29
2024-09-01,P006,West,58.73,0,485,30
2024-09-01,P007,West,58.99,0,182,39
2024-09-01,P008,East,57.02,0,830,56
2024-09-01,P009,North,57.1,0,538,39
2024-09-01,P010,South,60.94,0,694,51
2024-09-02,P001,Central,49.78,0,515,50
2024-09-02,P002,West,44.57,1,874,66
2024-09-02,P003,East,52.11,0,589,50
2024-09-02,P004,East,53.78,0,355,42
2024-09-02,P005,North,55.92,0,171,48
2024-09-02,P006,East,54.52,0,408,52
2024-09-02,P007,Central,55.16,0,989,49
2024-09-02,P008,West,56.76,0,872,45
2024-09-02,P009,Central,58.33,0,65,40
2024-09-02,P010,South,59.92,0,766,36
2024-09-03,P001,West,48.99,0,318,53
2024-09-03,P002,Central,49.57,0,152,51
2024-09-03,P003,West,52.8,0,277,37
2024-09-03,P004,North,55.77,0,568,43
2024-09-03,P005,South,53.97,0,306,44
2024-09-03,P006,North,53.95,0,536,70
2024-09-03,P007,North,56.67,0,551,44
2024-09-03,P008,East,60.87,0,249,35
2024-09-03,P009,Central,53.58,1,747,69
2024-09-03,P010,Central,58.51,0,984,55
2024-09-04,P001,Central,44.49,1,862,75
2024-09-04,P002,Central,50.23,0,629,33
2024-09-04,P003,North,51.74,0,149,38
2024-09-04,P004,West,52.9,0,208,40
2024-09-04,P005,Central,54.56,0,379,54
2024-09-04,P006,West,58.61,0,587,55
2024-09-04,P007,North,55.51,0,949,45
2024-09-04,P008,East,49.66,1,58,86
2024-09-04,P009,West,56.2,0,939,60
2024-09-04,P010,Central,57.04,0,303,60
2024-09-05,P001,North,47.86,1,517,53
2024-09-05,P002,East,53.23,0,694,42
2024-09-05,P003,South,53.82,0,692,53
2024-09-05,P004,South,46.51,1,929,87
2024-09-05,P005,Central,56.45,0,634,45
2024-09-05,P006,South,56.51,0,437,30
2024-09-05,P007,East,56.24,0,120,36
2024-09-05,P008,North,60.85,0,110,66
2024-09-05,P009,East,54.58,1,966,88
2024-09-05,P010,Central,61.99,0,761,60
2024-09-06,P001,Central,52.64,0,208,36
2024-09-06,P002,West,53.83,0,363,35
2024-09-06,P003,Central,55.02,0,255,31
2024-09-06,P004,Central,54.84,0,680,38
2024-09-06,P005,West,52.74,0,674,49
2024-09-06,P006,South,55.21,0,919,52
2024-09-06,P007,Central,56.75,0,202,52
2024-09-06,P008,West,56.35,0,578,39
2024-09-06,P009,Central,58.61,0,728,40
2024-09-06,P010,Central,58.25,0,764,43
2024-09-07,P001,South,48.89,0,786,30
2024-09-07,P002,North,53.95,0,928,33
2024-09-07,P003,Central,52.62,0,629,34
2024-09-07,P004,North,54.52,0,988,47
2024-09-07,P005,Central,56.27,0,148,38
2024-09-07,P006,Central,53.6,0,680,53
2024-09-07,P007,North,55.07,0,336,37
2024-09-07,P008,Central,56.67,0,313,49
2024-09-07,P009,North,59.45,0,228,36
2024-09-07,P010,Central,59.08,0,603,48
2024-09-08,P001,North,50.97,0,239,48
2024-09-08,P002,Central,49.52,0,517,38
2024-09-08,P003,North,55.14,0,342,49
2024-09-08,P004,West,55.0,0,723,28
2024-09-08,P005,Central,54.14,0,888,49
2024-09-08,P006,East,57.13,0,610,36
2024-09-08,P007,West,57.57,0,63,48
2024-09-08,P008,Central,59.63,0,439,43
2024-09-08,P009,South,57.15,0,685,38
2024-09-08,P010,East,57.03,0,983,36
2024-09-09,P001,West,51.98,0,452,46
2024-09-09,P002,South,50.8,0,485,38
2024-09-09,P003,North,52.26,0,534,37
2024-09-09,P004,West,53.92,0,519,30
2024-09-09,P005,East,57.19,0,105,52
2024-09-09,P006,West,56.95,0,667,42
2024-09-09,P007,North,54.69,0,853,45
2024-09-09,P008,East,58.82,0,364,45
2024-09-09,P009,North,60.89,0,960,48
2024-09-09,P010,South,57.09,0,849,46
2024-09-10,P001,Central,50.21,0,305,47
2024-09-10,P002,East,53.43,0,818,57
2024-09-10,P003,South,54.85,0,437,42
2024-09-10,P004,West,53.09,0,473,53
2024-09-10,P005,Central,54.36,0,603,40
2024-09-10,P006,East,54.7,0,562,58
2024-09-10,P007,East,57.9,0,367,56
2024-09-10,P008,North,55.4,0,229,44
2024-09-10,P009,West,58.44,0,321,48
2024-09-10,P010,West,60.06,0,189,57
2024-09-11,P001,Central,51.65,0,570,43
2024-09-11,P002,West,52.99,0,368,53
2024-09-11,P003,West,48.49,1,444,72
2024-09-11,P004,North,56.21,0,714,52
2024-09-11,P005,North,55.12,0,654,45
2024-09-11,P006,Central,57.99,0,422,52
2024-09-11,P007,Central,57.36,0,217,54
2024-09-11,P008,North,56.53,0,713,60
2024-09-11,P009,South,59.68,0,679,32
2024-09-11,P010,East,57.49,0,55,58
2024-09-12,P001,North,50.37,0,763,44
2024-09-12,P002,South,53.72,0,608,38
2024-09-12,P003,Central,54.94,0,582,42
2024-09-12,P004,North,52.51,0,475,49
2024-09-12,P005,Central,54.84,0,668,49
2024-09-12,P006,East,58.51,0,596,56
2024-09-12,P007,Central,57.03,0,133,38
2024-09-12,P008,Central,59.77,0,442,56
2024-09-12,P009,West,57.92,0,740,55
2024-09-12,P010,North,59.49,0,375,52
2024-09-13,P001,South,53.07,0,507,44
2024-09-13,P002,North,50.41,0,116,31
2024-09-13,P003,South,50.46,0,376,38
2024-09-13,P004,North,54.69,0,868,34
2024-09-13,P005,Central,53.91,0,394,36
2024-09-13,P006,East,55.0,0,628,37
2024-09-13,P007,North,56.52,0,142,45
2024-09-13,P008,South,56.32,0,850,52
2024-09-13,P009,Central,57.48,0,645,48
2024-09-13,P010,South,62.93,0,385,44
2024-09-14,P001,Central,49.48,0,880,32
2024-09-14,P002,South,51.06,0,561,42
2024-09-14,P003,North,54.41,0,233,41
2024-09-14,P004,South,56.22,0,339,33
2024-09-14,P005,Central,56.77,0,255,46
2024-09-14,P006,South,55.8,0,699,47
2024-09-14,P007,North,58.39,0,95,41
2024-09-14,P008,East,59.92,0,330,42
2024-09-14,P009,South,60.06,0,52,53
2024-09-14,P010,East,58.25,0,791,68
2024-09-15,P001,West,48.83,0,463,32
2024-09-15,P002,Central,51.98,0,881,32
2024-09-15,P003,South,50.85,0,788,38
2024-09-15,P004,South,55.91,0,147,37
2024-09-15,P005,East,53.34,0,440,46
2024-09-15,P006,West,57.65,0,369,38
2024-09-15,P007,Central,56.36,0,698,44
2024-09-15,P008,South,58.9,0,207,40
2024-09-15,P009,South,61.31,0,999,42
2024-09-15,P010,South,53.49,1,128,57
2024-09-16,P001,North,51.58,0,54,40
2024-09-16,P002,Central,51.29,0,699,51
2024-09-16,P003,South,50.62,0,553,48
2024-09-16,P004,Central,56.59,0,730,44
2024-09-16,P005,South,54.26,0,416,37
2024-09-16,P006,Central,56.14,0,207,49
2024-09-16,P007,Central,55.35,0,627,46
2024-09-16,P008,East,55.35,0,945,40
2024-09-16,P009,West,58.93,0,263,53
2024-09-16,P010,Central,54.67,1,802,53
2024-09-17,P001,South,50.43,0,641,43
2024-09-17,P002,West,54.13,0,76,44
2024-09-17,P003,North,52.02,0,391,34
2024-09-17,P004,West,54.09,0,833,53
2024-09-17,P005,Central,56.36,0,711,40
2024-09-17,P006,East,55.98,0,858,53
2024-09-17,P007,South,55.11,0,236,54
2024-09-17,P008,North,59.1,0,637,51
2024-09-17,P009,North,60.93,0,923,37
2024-09-17,P010,North,58.48,0,827,46
2024-09-18,P001,South,48.85,0,737,45
2024-09-18,P002,West,50.16,0,100,43
2024-09-18,P003,South,50.93,0,885,49
2024-09-18,P004,East,56.25,0,828,50
2024-09-18,P005,North,56.19,0,184,37
2024-09-18,P006,West,54.66,0,658,36
2024-09-18,P007,South,55.52,0,202,50
2024-09-18,P008,North,50.09,1,182,82
2024-09-18,P009,East,59.61,0,607,49
2024-09-18,P010,South,60.84,0,906,48
2024-09-19,P001,East,52.09,0,288,37
2024-09-19,P002,Central,51.38,0,701,53
2024-09-19,P003,East,51.32,0,337,52
2024-09-19,P004,West,53.94,0,434,38
2024-09-19,P005,West,56.47,0,821,59
2024-09-19,P006,East,58.43,0,270,44
2024-09-19,P007,East,55.72,0,615,51
2024-09-19,P008,North,57.37,0,967,58
2024-09-19,P009,South,56.81,0,242,59
2024-09-19,P010,West,62.04,0,217,43
2024-09-20,P001,East,52.25,0,986,40
2024-09-20,P002,Central,51.07,0,662,33
2024-09-20,P003,Central,54.1,0,935,33
2024-09-20,P004,South,52.35,0,564,43
2024-09-20,P005,South,54.63,0,658,44
2024-09-20,P006,South,57.98,0,251,46
2024-09-20,P007,Central,54.62,0,562,49
2024-09-20,P008,South,58.59,0,78,42
2024-09-20,P009,East,60.07,0,839,36
2024-09-20,P010,North,61.12,0,334,40
2024-09-21,P001,West,50.04,0,996,40
2024-09-21,P002,South,51.32,0,503,44
2024-09-21,P003,North,54.72,0,630,40
2024-09-21,P004,West,48.19,1,210,72
2024-09-21,P005,Central,53.33,0,520,38
2024-09-21,P006,South,56.3,0,881,46
2024-09-21,P007,South,57.13,0,570,36
2024-09-21,P008,Central,60.35,0,998,35
2024-09-21,P009,Central,51.73,1,83,50
2024-09-21,P010,West,59.17,0,403,38
2024-09-22,P001,North,53.51,0,403,40
2024-09-22,P002,South,53.03,0,245,32
2024-09-22,P003,North,45.34,1,481,61
2024-09-22,P004,East,52.94,0,895,38
2024-09-22,P005,West,54.76,0,527,38
2024-09-22,P006,South,53.75,0,610,31
2024-09-22,P007,South,59.59,0,439,43
2024-09-22,P008,East,58.95,0,192,41
2024-09-22,P009,East,61.15,0,726,47
2024-09-22,P010,South,59.21,0,871,44
2024-09-23,P001,West,48.98,0,163,40
2024-09-23,P002,West,51.53,0,719,39
2024-09-23,P003,West,51.11,0,725,36
2024-09-23,P004,Central,49.32,1,633,70
2024-09-23,P005,West,56.31,0,632,37
2024-09-23,P006,South,57.8,0,224,49
2024-09-23,P007,West,56.0,0,253,49
2024-09-23,P008,East,60.03,0,800,45
2024-09-23,P009,South,58.46,0,118,45
2024-09-23,P010,North,62.43,0,911,52
2024-09-24,P001,South,50.21,0,960,46
2024-09-24,P002,North,44.76,1,742,60
2024-09-24,P003,East,53.8,0,80,35
2024-09-24,P004,West,56.53,0,129,36
2024-09-24,P005,South,54.25,0,805,52
2024-09-24,P006,Central,55.65,0,524,42
2024-09-24,P007,North,57.86,0,734,44
2024-09-24,P008,Central,60.53,0,288,54
2024-09-24,P009,North,59.94,0,80,47
2024-09-24,P010,North,61.4,0,161,52
2024-09-25,P001,South,52.73,0,346,43
2024-09-25,P002,East,50.95,0,181,45
2024-09-25,P003,North,53.05,0,364,44
2024-09-25,P004,North,54.45,0,896,37
2024-09-25,P005,North,56.54,0,113,37
2024-09-25,P006,North,57.71,0,989,53
2024-09-25,P007,Central,54.33,0,632,48
2024-09-25,P008,East,60.25,0,137,50
2024-09-25,P009,South,58.75,0,737,58
2024-09-25,P010,South,61.8,0,429,42
2024-09-26,P001,North,50.31,0,584,34
2024-09-26,P002,North,49.48,0,490,42
2024-09-26,P003,East,52.25,0,168,43
2024-09-26,P004,South,51.69,0,462,50
2024-09-26,P005,North,52.91,0,786,51
2024-09-26,P006,North,53.56,0,847,52
2024-09-26,P007,South,54.8,0,392,49
2024-09-26,P008,East,59.3,0,916,50
2024-09-26,P009,North,60.48,0,681,50
2024-09-26,P010,East,62.14,0,383,53
2024-09-27,P001,North,53.31,0,944,24
2024-09-27,P002,West,53.82,0,86,39
2024-09-27,P003,East,55.1,0,241,44
2024-09-27,P004,West,54.25,0,363,46
2024-09-27,P005,West,56.36,0,357,49
2024-09-27,P006,East,53.39,0,674,39
2024-09-27,P007,East,54.88,0,834,54
2024-09-27,P008,East,53.1,1,994,60
2024-09-27,P009,Central,59.67,0,293,47
2024-09-27,P010,Central,62.66,0,772,33
2024-09-28,P001,West,48.58,0,659,31
2024-09-28,P002,South,53.88,0,512,33
2024-09-28,P003,North,53.46,0,727,35
2024-09-28,P004,South,53.72,0,970,29
2024-09-28,P005,West,54.09,0,655,42
2024-09-28,P006,South,54.68,0,246,36
2024-09-28,P007,West,58.83,0,202,37
2024-09-28,P008,South,58.19,0,776,44
2024-09-28,P009,East,61.09,0,910,37
2024-09-28,P010,North,57.23,0,121,45
2024-09-29,P001,South,52.17,0,765,39
2024-09-29,P002,West,53.23,0,554,36
2024-09-29,P003,East,53.09,0,729,34
2024-09-29,P004,North,46.18,1,757,66
2024-09-29,P005,South,52.55,0,674,42
2024-09-29,P006,North,58.02,0,274,32
2024-09-29,P007,South,54.7,0,413,38
2024-09-29,P008,Central,56.54,0,492,43
2024-09-29,P009,East,60.24,0,708,44
2024-09-29,P010,South,62.8,0,801,46
2024-09-30,P001,North,50.39,0,912,42
2024-09-30,P002,Central,51.58,0,650,40
2024-09-30,P003,East,55.53,0,921,50
2024-09-30,P004,North,54.67,0,810,41
2024-09-30,P005,Central,55.85,0,538,38
2024-09-30,P006,East,50.54,1,284,74
2024-09-30,P007,South,57.47,0,713,47
2024-09-30,P008,East,58.83,0,555,46
2024-09-30,P009,East,54.25,1,412,85
2024-09-30,P010,North,62.53,0,745,49
2024-10-01,P001,Central,49.56,0,476,41
2024-10-01,P002,North,52.47,0,567,41
2024-10-01,P003,North,55.52,0,429,57
2024-10-01,P004,West,54.46,0,816,36
2024-10-01,P005,West,56.89,0,317,48
2024-10-01,P006,North,57.12,0,660,50
2024-10-01,P007,Central,54.39,0,458,52
2024-10-01,P008,Central,60.31,0,367,52
2024-10-01,P009,Central,57.29,0,555,40
2024-10-01,P010,South,62.67,0,510,50
2024-10-02,P001,East,52.7,0,762,47
2024-10-02,P002,East,51.13,0,73,47
2024-10-02,P003,North,54.73,0,397,43
2024-10-02,P004,North,53.71,0,710,43
2024-10-02,P005,South,55.66,0,103,47
2024-10-02,P006,Central,58.28,0,647,43
2024-10-02,P007,North,56.98,0,618,36
2024-10-02,P008,East,57.23,0,258,57
2024-10-02,P009,West,61.29,0,304,51
2024-10-02,P010,East,60.59,0,189,64
2024-10-03,P001,East,44.09,1,108,61
2024-10-03,P002,North,52.21,0,926,43
2024-10-03,P003,North,51.67,0,196,44
2024-10-03,P004,South,52.69,0,149,44
2024-10-03,P005,East,50.42,1,75,60
2024-10-03,P006,Central,57.66,0,166,43
2024-10-03,P007,East,57.36,0,560,51
2024-10-03,P008,West,55.38,0,278,44
2024-10-03,P009,Central,60.01,0,963,58
2024-10-03,P010,East,57.85,0,756,42
2024-10-04,P001,South,51.97,0,952,33
2024-10-04,P002,North,53.46,0,860,42
2024-10-04,P003,North,52.37,0,813,44
2024-10-04,P004,West,53.53,0,788,35
2024-10-04,P005,West,57.22,0,774,36
2024-10-04,P006,Central,55.44,0,306,41
2024-10-04,P007,Central,55.39,0,246,40
2024-10-04,P008,West,60.19,0,114,38
2024-10-04,P009,Central,51.68,1,351,57
2024-10-04,P010,West,58.34,0,783,43
2024-10-05,P001,South,52.37,0,975,37
2024-10-05,P002,North,53.8,0,574,47
2024-10-05,P003,West,51.53,0,805,33
2024-10-05,P004,East,51.87,0,782,40
2024-10-05,P005,South,53.24,0,636,43
2024-10-05,P006,Central,55.93,0,865,40
2024-10-05,P007,West,55.31,0,459,39
2024-10-05,P008,West,60.76,0,213,32
2024-10-05,P009,North,58.57,0,462,41
2024-10-05,P010,Central,57.53,0,437,31
2024-10-06,P001,East,51.03,0,686,29
2024-10-06,P002,West,51.32,0,481,41
2024-10-06,P003,West,54.35,0,273,34
2024-10-06,P004,North,52.92,0,351,38
2024-10-06,P005,West,48.18,1,638,55
2024-10-06,P006,South,55.31,0,449,40
2024-10-06,P007,Central,57.13,0,313,39
